,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit
2043,1,24,no credits taken/all credits paid back duly,car (used),1747,unknown/no savings account,1,0,male : divorced/separated,co-applicant,3,car or other,24,none,rent,1,unskilled - resident,3 or more,no,no,0
2044,1,24,critical account/other credits elsewhere,others,1747,unknown/no savings account,1,0,male : married/widowed,co-applicant,3,car or other,24,none,for free,1,unskilled - resident,0 to 2,no,yes,0
2045,1,24,no credits taken/all credits paid back duly,repairs,1747,unknown/no savings account,1,0,male : married/widowed,co-applicant,3,car or other,24,none,rent,1,unskilled - resident,0 to 2,no,no,0
2046,2,12,no credits taken/all credits paid back duly,furniture/equipment,766,100 <= ... <  500 DM,2,0,male : married/widowed,none,1,unknown / no property,66,none,rent,1,skilled employee/official,0 to 2,no,no,1
2047,2,12,no credits taken/all credits paid back duly,furniture/equipment,766,100 <= ... <  500 DM,1,0,male : married/widowed,none,1,unknown / no property,42,none,rent,1,unskilled - resident,0 to 2,no,no,0
2048,2,18,no credits taken/all credits paid back duly,furniture/equipment,766,unknown/no savings account,2,0,male : married/widowed,none,1,unknown / no property,66,none,rent,1,unskilled - resident,0 to 2,no,no,1
2049,1,45,critical account/other credits elsewhere,car (new),1352,100 <= ... <  500 DM,0,3,female : non-single or male : single,none,2,unknown / no property,23,none,for free,1,unemployed/unskilled - non-resident,0 to 2,yes (under customer name),no,0
2050,1,54,no credits taken/all credits paid back duly,car (new),1352,unknown/no savings account,0,3,female : non-single or male : single,none,2,car or other,23,none,for free,1,unemployed/unskilled - non-resident,0 to 2,yes (under customer name),no,0
2051,1,6,no credits taken/all credits paid back duly,car (new),1352,100 <= ... <  500 DM,0,0,female : non-single or male : single,none,2,car or other,23,none,rent,1,unemployed/unskilled - non-resident,0 to 2,no,no,0
2052,2,45,no credits taken/all credits paid back duly,others,902,... <  100 DM,2,1,male : married/widowed,none,1,building soc. savings agr./life insurance,35,none,for free,3-Feb,unskilled - resident,0 to 2,no,yes,0
2053,1,20,no credits taken/all credits paid back duly,others,1418,... <  100 DM,2,1,male : married/widowed,none,2,unknown / no property,22,none,own,1,unskilled - resident,0 to 2,no,no,0
2054,0,45,no credits taken/all credits paid back duly,others,1418,unknown/no savings account,2,1,male : married/widowed,co-applicant,2,unknown / no property,35,bank,for free,1,unskilled - resident,0 to 2,no,no,0
2055,2,48,all credits at this bank paid back duly,others,2134,unknown/no savings account,2,0,male : married/widowed,none,0,building soc. savings agr./life insurance,48,none,rent,5-Apr,skilled employee/official,0 to 2,no,no,0
2056,1,9,critical account/other credits elsewhere,others,2134,unknown/no savings account,1,0,male : married/widowed,none,0,building soc. savings agr./life insurance,30,none,rent,5-Apr,skilled employee/official,0 to 2,yes (under customer name),no,0
2057,2,48,all credits at this bank paid back duly,others,2134,unknown/no savings account,2,0,male : married/widowed,none,0,building soc. savings agr./life insurance,48,none,own,5-Apr,skilled employee/official,0 to 2,no,no,0
2058,1,42,delay in paying off in the past,domestic appliances,3394,unknown/no savings account,0,0,male : married/widowed,co-applicant,0,building soc. savings agr./life insurance,65,none,rent,3-Feb,unemployed/unskilled - non-resident,3 or more,no,no,0
2059,1,42,all credits at this bank paid back duly,domestic appliances,3394,unknown/no savings account,0,0,female : single,co-applicant,0,building soc. savings agr./life insurance,25,none,rent,3-Feb,unemployed/unskilled - non-resident,0 to 2,no,no,0
2060,1,42,critical account/other credits elsewhere,domestic appliances,3394,unknown/no savings account,0,0,male : married/widowed,co-applicant,0,building soc. savings agr./life insurance,65,bank,rent,3-Feb,unemployed/unskilled - non-resident,0 to 2,no,no,0
2061,0,48,all credits at this bank paid back duly,others,4623,100 <= ... <  500 DM,2,3,male : married/widowed,none,2,real estate,44,none,own,1,skilled employee/official,0 to 2,no,no,1
2062,0,48,all credits at this bank paid back duly,others,10127,100 <= ... <  500 DM,2,0,male : married/widowed,none,2,unknown / no property,44,none,own,1,skilled employee/official,0 to 2,no,no,1
2063,0,48,all credits at this bank paid back duly,others,2442,100 <= ... <  500 DM,2,2,male : married/widowed,none,2,real estate,44,none,own,1,skilled employee/official,0 to 2,no,no,1
2064,0,12,delay in paying off in the past,furniture/equipment,6199,unknown/no savings account,2,0,male : married/widowed,none,2,car or other,28,none,for free,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
2065,1,12,all credits at this bank paid back duly,furniture/equipment,6199,unknown/no savings account,4,0,male : married/widowed,none,2,car or other,28,none,for free,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
2066,1,12,all credits at this bank paid back duly,furniture/equipment,6199,unknown/no savings account,2,0,male : married/widowed,none,2,car or other,28,none,for free,1,skilled employee/official,0 to 2,yes (under customer name),no,1
2067,1,15,critical account/other credits elsewhere,others,5045,... >= 1000 DM,4,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,59,none,for free,1,skilled employee/official,0 to 2,yes (under customer name),no,0
2068,1,15,critical account/other credits elsewhere,others,5045,100 <= ... <  500 DM,4,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,59,none,for free,1,skilled employee/official,0 to 2,yes (under customer name),no,0
2069,1,72,all credits at this bank paid back duly,others,5045,500 <= ... < 1000 DM,4,3,female : non-single or male : single,none,0,building soc. savings agr./life insurance,26,none,for free,1,skilled employee/official,0 to 2,yes (under customer name),no,0
2070,0,36,existing credits paid back duly till now,retraining,2924,unknown/no savings account,1,3,male : divorced/separated,none,3,building soc. savings agr./life insurance,28,none,own,3-Feb,skilled employee/official,0 to 2,no,no,1
2071,0,36,existing credits paid back duly till now,retraining,5150,unknown/no savings account,1,3,male : divorced/separated,none,3,building soc. savings agr./life insurance,28,none,rent,1,skilled employee/official,0 to 2,no,no,1
2072,0,36,existing credits paid back duly till now,retraining,1374,unknown/no savings account,1,1,male : divorced/separated,none,3,building soc. savings agr./life insurance,28,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
2073,3,12,critical account/other credits elsewhere,retraining,6579,unknown/no savings account,1,0,female : non-single or male : single,none,3,unknown / no property,26,bank,rent,1,unemployed/unskilled - non-resident,0 to 2,no,yes,0
2074,3,12,all credits at this bank paid back duly,retraining,609,unknown/no savings account,4,0,female : non-single or male : single,none,3,unknown / no property,26,bank,rent,1,unemployed/unskilled - non-resident,0 to 2,no,no,1
2075,3,12,all credits at this bank paid back duly,retraining,609,unknown/no savings account,1,0,female : non-single or male : single,none,3,car or other,26,bank,rent,1,unemployed/unskilled - non-resident,0 to 2,no,no,1
2076,1,72,no credits taken/all credits paid back duly,others,2133,... >= 1000 DM,4,0,female : non-single or male : single,none,0,real estate,52,none,own,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
2077,1,12,no credits taken/all credits paid back duly,others,2133,unknown/no savings account,4,0,female : non-single or male : single,none,0,real estate,52,none,own,1,unskilled - resident,0 to 2,yes (under customer name),no,0
2078,2,12,no credits taken/all credits paid back duly,others,2133,... <  100 DM,4,0,female : non-single or male : single,none,0,real estate,24,none,own,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
2079,2,18,no credits taken/all credits paid back duly,repairs,1568,... <  100 DM,0,1,female : non-single or male : single,none,0,car or other,24,none,for free,1,unskilled - resident,0 to 2,no,no,0
2080,2,18,no credits taken/all credits paid back duly,furniture/equipment,1568,... <  100 DM,2,1,female : non-single or male : single,none,3,car or other,24,none,for free,1,unskilled - resident,0 to 2,no,no,0
2081,1,24,no credits taken/all credits paid back duly,repairs,1568,... <  100 DM,2,1,female : non-single or male : single,none,0,car or other,24,none,for free,1,unskilled - resident,0 to 2,no,no,0
2082,1,6,no credits taken/all credits paid back duly,repairs,1977,... >= 1000 DM,4,0,male : married/widowed,none,0,real estate,40,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
2083,1,36,no credits taken/all credits paid back duly,repairs,1977,... >= 1000 DM,4,0,male : married/widowed,none,0,car or other,40,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),yes,1
2084,1,36,no credits taken/all credits paid back duly,repairs,1977,... <  100 DM,4,0,male : married/widowed,none,0,building soc. savings agr./life insurance,40,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
2085,1,24,critical account/other credits elsewhere,furniture/equipment,1516,500 <= ... < 1000 DM,2,0,female : non-single or male : single,none,1,unknown / no property,43,bank,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
2086,1,24,critical account/other credits elsewhere,furniture/equipment,1516,500 <= ... < 1000 DM,2,0,female : non-single or male : single,none,1,unknown / no property,55,bank,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
2087,1,24,all credits at this bank paid back duly,domestic appliances,1516,500 <= ... < 1000 DM,2,0,female : non-single or male : single,none,3,real estate,43,bank,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
2088,2,42,no credits taken/all credits paid back duly,retraining,1913,500 <= ... < 1000 DM,1,1,female : non-single or male : single,none,1,unknown / no property,25,bank,for free,1,skilled employee/official,0 to 2,yes (under customer name),no,0
2089,2,18,critical account/other credits elsewhere,retraining,1913,unknown/no savings account,1,1,female : single,none,1,unknown / no property,36,bank,own,1,skilled employee/official,0 to 2,yes (under customer name),no,0
2090,2,45,no credits taken/all credits paid back duly,retraining,1913,... <  100 DM,1,1,female : single,none,1,unknown / no property,20,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,0
2091,3,48,no credits taken/all credits paid back duly,others,3949,unknown/no savings account,1,3,male : married/widowed,guarantor,3,car or other,22,bank,rent,1,unskilled - resident,3 or more,no,no,0
2092,3,30,no credits taken/all credits paid back duly,others,3949,unknown/no savings account,1,0,male : married/widowed,guarantor,3,car or other,37,bank,rent,1,unskilled - resident,3 or more,no,no,0
2093,3,30,critical account/other credits elsewhere,others,3949,unknown/no savings account,1,3,male : married/widowed,guarantor,3,car or other,19,none,rent,1,unskilled - resident,3 or more,yes (under customer name),no,0
2094,1,15,no credits taken/all credits paid back duly,others,1721,unknown/no savings account,1,2,male : divorced/separated,none,1,unknown / no property,19,none,rent,1,skilled employee/official,3 or more,no,no,0
2095,1,72,no credits taken/all credits paid back duly,others,1721,unknown/no savings account,1,2,male : married/widowed,none,1,unknown / no property,36,stores,rent,1,skilled employee/official,0 to 2,no,no,0
2096,1,15,no credits taken/all credits paid back duly,others,1403,unknown/no savings account,1,0,male : married/widowed,none,1,real estate,36,none,rent,1,skilled employee/official,0 to 2,no,no,0
2097,2,20,all credits at this bank paid back duly,others,2225,unknown/no savings account,4,0,male : married/widowed,none,0,real estate,57,bank,own,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
2098,2,7,existing credits paid back duly till now,others,2225,unknown/no savings account,4,0,male : married/widowed,guarantor,0,real estate,57,bank,own,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
2099,2,7,existing credits paid back duly till now,others,2225,unknown/no savings account,4,0,male : married/widowed,none,0,real estate,36,bank,own,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
